<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,1,20201123,214400,239.5600000,239.5600000,239.5000000,239.5300000,8460
SBER,1,20201123,214500,239.4800000,239.4800000,239.3900000,239.4700000,5640
SBER,1,20201123,214600,239.4800000,239.4800000,239.4500000,239.4800000,370
SBER,1,20201123,214700,239.4100000,239.4800000,239.4100000,239.4800000,260
SBER,1,20201123,214800,239.4800000,239.5000000,239.4500000,239.5000000,3700
SBER,1,20201123,214900,239.4800000,239.5300000,239.4600000,239.5300000,5850
SBER,1,20201123,215000,239.5300000,239.6000000,239.5100000,239.5800000,26270
SBER,1,20201123,215100,239.6000000,239.6000000,239.5100000,239.5400000,32190
SBER,1,20201123,215200,239.5300000,239.5700000,239.5300000,239.5700000,1510
SBER,1,20201123,215300,239.5700000,239.5700000,239.5400000,239.5500000,9850
SBER,1,20201123,215400,239.5500000,239.5500000,239.5300000,239.5500000,650
SBER,1,20201123,215500,239.5300000,239.5500000,239.4600000,239.4600000,27060
SBER,1,20201123,215600,239.4500000,239.4500000,239.3600000,239.4200000,26400
SBER,1,20201123,215700,239.5100000,239.5200000,239.4500000,239.4500000,360
SBER,1,20201123,215800,239.5200000,239.5200000,239.4500000,239.5000000,6740
SBER,1,20201123,215900,239.5100000,239.5100000,239.4100000,239.4400000,1980
SBER,1,20201123,220000,239.5000000,239.5000000,239.4300000,239.4300000,220
SBER,1,20201123,220100,239.4500000,239.5000000,239.4500000,239.5000000,630
SBER,1,20201123,220200,239.5000000,239.5000000,239.4300000,239.5000000,370
SBER,1,20201123,220300,239.5000000,239.5400000,239.4600000,239.5300000,10870
SBER,1,20201123,220400,239.5300000,239.5300000,239.5000000,239.5000000,1560
SBER,1,20201123,220500,239.5000000,239.5300000,239.4700000,239.4700000,4650
SBER,1,20201123,220600,239.4700000,239.5200000,239.4700000,239.5000000,650
SBER,1,20201123,220700,239.5200000,239.5200000,239.4700000,239.5200000,570
SBER,1,20201123,220800,239.5200000,239.5200000,239.5000000,239.5200000,11540
SBER,1,20201123,220900,239.5300000,239.5900000,239.5300000,239.5900000,11620
SBER,1,20201123,221000,239.5900000,239.6100000,239.5600000,239.6000000,24620
SBER,1,20201123,221100,239.5500000,239.5500000,239.4700000,239.4700000,58870
SBER,1,20201123,221200,239.4900000,239.5300000,239.4600000,239.4600000,5630
SBER,1,20201123,221300,239.4600000,239.4600000,239.3200000,239.3200000,12720
SBER,1,20201123,221400,239.3400000,239.4700000,239.3300000,239.4100000,2730
SBER,1,20201123,221500,239.4000000,239.4700000,239.4000000,239.4600000,1580
SBER,1,20201123,221600,239.4600000,239.4900000,239.4100000,239.4900000,750
SBER,1,20201123,221700,239.4400000,239.4800000,239.4400000,239.4400000,780
SBER,1,20201123,221800,239.4800000,239.5300000,239.4800000,239.4900000,13330
SBER,1,20201123,221900,239.5300000,239.5700000,239.5300000,239.5700000,2090
SBER,1,20201123,222000,239.4900000,239.4900000,239.4400000,239.4600000,4510
SBER,1,20201123,222100,239.4600000,239.5600000,239.4600000,239.5600000,170
SBER,1,20201123,222200,239.5600000,239.5600000,239.5600000,239.5600000,60
SBER,1,20201123,222300,239.5100000,239.5600000,239.5100000,239.5500000,1910
SBER,1,20201123,222400,239.5500000,239.5500000,239.5000000,239.5400000,1180
SBER,1,20201123,222500,239.5100000,239.6000000,239.5100000,239.6000000,6680
SBER,1,20201123,222600,239.5500000,239.6100000,239.5500000,239.6100000,9340
SBER,1,20201123,222700,239.6100000,239.6100000,239.6000000,239.6000000,8330
SBER,1,20201123,222800,239.6000000,239.6000000,239.5200000,239.5800000,2740
SBER,1,20201123,222900,239.5700000,239.5800000,239.5100000,239.5800000,1050
SBER,1,20201123,223000,239.5800000,239.5800000,239.5000000,239.5600000,9010
SBER,1,20201123,223100,239.5600000,239.6000000,239.5300000,239.5600000,180
SBER,1,20201123,223200,239.6000000,239.6000000,239.3900000,239.3900000,18890
SBER,1,20201123,223300,239.4100000,239.4100000,239.2700000,239.2700000,50010
SBER,1,20201123,223400,239.3000000,239.3300000,239.2600000,239.2900000,6400
SBER,1,20201123,223500,239.2900000,239.3400000,239.2000000,239.2200000,17790
SBER,1,20201123,223600,239.3000000,239.3800000,239.2400000,239.2600000,20600
SBER,1,20201123,223700,239.3400000,239.3400000,239.2100000,239.2600000,10460
SBER,1,20201123,223800,239.2700000,239.2700000,239.0500000,239.1300000,87730
SBER,1,20201123,223900,239.1300000,239.1300000,239.0100000,239.0500000,21440
SBER,1,20201123,224000,239.0500000,239.2800000,239.0500000,239.2600000,22770
SBER,1,20201123,224100,239.2600000,239.3000000,239.1700000,239.1800000,21470
SBER,1,20201123,224200,239.1800000,239.3300000,239.1800000,239.3200000,8870
SBER,1,20201123,224300,239.3000000,239.3300000,239.3000000,239.3300000,3310
SBER,1,20201123,224400,239.3200000,239.3200000,239.2300000,239.3200000,6590
SBER,1,20201123,224500,239.3300000,239.3300000,239.2400000,239.3100000,23120
SBER,1,20201123,224600,239.3100000,239.3300000,239.3000000,239.3100000,720
SBER,1,20201123,224700,239.3300000,239.3400000,239.3100000,239.3300000,11810
SBER,1,20201123,224800,239.3300000,239.5000000,239.3300000,239.3700000,94810
SBER,1,20201123,224900,239.3900000,239.4800000,239.3900000,239.4000000,13150
SBER,1,20201123,225000,239.4800000,239.4900000,239.4000000,239.4000000,6180
SBER,1,20201123,225100,239.4900000,239.5300000,239.4500000,239.4500000,4080
SBER,1,20201123,225200,239.4700000,239.5400000,239.4600000,239.4700000,23750
SBER,1,20201123,225300,239.4700000,239.5500000,239.4600000,239.5500000,13840
SBER,1,20201123,225400,239.5500000,239.5900000,239.5000000,239.5900000,14730
SBER,1,20201123,225500,239.5900000,239.6100000,239.5900000,239.5900000,4180
SBER,1,20201123,225600,239.6100000,239.6500000,239.6000000,239.6400000,7720
SBER,1,20201123,225700,239.6500000,239.6500000,239.6400000,239.6500000,20540
SBER,1,20201123,225800,239.6200000,239.7000000,239.6200000,239.6700000,15500
SBER,1,20201123,225900,239.7000000,239.7000000,239.7000000,239.7000000,380
SBER,1,20201123,230000,239.6800000,239.7000000,239.6700000,239.7000000,3590
SBER,1,20201123,230100,239.7000000,239.7500000,239.6800000,239.7200000,11750
SBER,1,20201123,230200,239.7200000,239.7500000,239.7000000,239.7000000,3940
SBER,1,20201123,230300,239.7000000,239.7000000,239.6800000,239.7000000,2710
SBER,1,20201123,230400,239.7000000,239.7000000,239.6800000,239.7000000,370
SBER,1,20201123,230500,239.7000000,239.7500000,239.6800000,239.7500000,8660
SBER,1,20201123,230600,239.7500000,239.7600000,239.7300000,239.7300000,8780
SBER,1,20201123,230700,239.7500000,239.7500000,239.7100000,239.7100000,5310
SBER,1,20201123,230800,239.7100000,239.7600000,239.6500000,239.7500000,19420
SBER,1,20201123,230900,239.7100000,239.7600000,239.7100000,239.7600000,10540
SBER,1,20201123,231000,239.7600000,239.8000000,239.7500000,239.7700000,27920
SBER,1,20201123,231100,239.8000000,239.8300000,239.7600000,239.8300000,33710
SBER,1,20201123,231200,239.8000000,239.8300000,239.7500000,239.7600000,10820
SBER,1,20201123,231300,239.7600000,239.8100000,239.7500000,239.8000000,14250
SBER,1,20201123,231400,239.8000000,239.8400000,239.8000000,239.8400000,14570
SBER,1,20201123,231500,239.8200000,239.8900000,239.8100000,239.8800000,19680
SBER,1,20201123,231600,239.8700000,239.8700000,239.7800000,239.7800000,17110
SBER,1,20201123,231700,239.8400000,239.8500000,239.7600000,239.8300000,4380
SBER,1,20201123,231800,239.8300000,239.8500000,239.7000000,239.7000000,15220
SBER,1,20201123,231900,239.7200000,239.7200000,239.6200000,239.7200000,19240
SBER,1,20201123,232000,239.7300000,239.7300000,239.6800000,239.7100000,6940
SBER,1,20201123,232100,239.7000000,239.7100000,239.6600000,239.7100000,52750
SBER,1,20201123,232200,239.6700000,239.7200000,239.6700000,239.6700000,4270
SBER,1,20201123,232300,239.6900000,239.7700000,239.6700000,239.7200000,5860
SBER,1,20201123,232400,239.7700000,239.8800000,239.7700000,239.8800000,20320
SBER,1,20201123,232500,239.8800000,239.9900000,239.8100000,239.9900000,53270
SBER,1,20201123,232600,239.9900000,239.9900000,239.9300000,239.9500000,50510
SBER,1,20201123,232700,239.9800000,240.0000000,239.9300000,239.9500000,107590
SBER,1,20201123,232800,240.0000000,240.0000000,239.9300000,239.9300000,15460
SBER,1,20201123,232900,239.9500000,240.0000000,239.9200000,239.9900000,3530
SBER,1,20201123,233000,239.9800000,240.0000000,239.9500000,240.0000000,2890
SBER,1,20201123,233100,240.0000000,240.0000000,239.9200000,239.9200000,4130
SBER,1,20201123,233200,239.9200000,239.9600000,239.8500000,239.9000000,6660
SBER,1,20201123,233300,239.8500000,239.9300000,239.8500000,239.8600000,4670
SBER,1,20201123,233400,239.9000000,239.9000000,239.8500000,239.8500000,2900
SBER,1,20201123,233500,239.8500000,239.9000000,239.6600000,239.7500000,51560
SBER,1,20201123,233600,239.7600000,239.7600000,239.7000000,239.7300000,4270
SBER,1,20201123,233700,239.7200000,239.7200000,239.7000000,239.7000000,1180
SBER,1,20201123,233800,239.6700000,239.7000000,239.6600000,239.7000000,9170
SBER,1,20201123,233900,239.6600000,239.7200000,239.6600000,239.7200000,2890
SBER,1,20201123,234000,239.7200000,239.7200000,239.6900000,239.7200000,49160
SBER,1,20201123,234100,239.7200000,239.7200000,239.6900000,239.7200000,56670
SBER,1,20201123,234200,239.7200000,239.7200000,239.6600000,239.7100000,42860
SBER,1,20201123,234300,239.6900000,239.7200000,239.6900000,239.7100000,7620
SBER,1,20201123,234400,239.6900000,239.7100000,239.6500000,239.6900000,40090
SBER,1,20201123,234500,239.6600000,239.6600000,239.5100000,239.5900000,27390
SBER,1,20201123,234600,239.6100000,239.6100000,239.5400000,239.6000000,7540
SBER,1,20201123,234700,239.6000000,239.7000000,239.6000000,239.7000000,10930
SBER,1,20201123,234800,239.6900000,239.7200000,239.6700000,239.7000000,5880
SBER,1,20201123,234900,239.7000000,239.8800000,239.6700000,239.8000000,21420
SBER,1,20201123,235000,239.7900000,239.8000000,239.6700000,239.7000000,7840
SBER,1,20201124,100100,241.5100000,242.4400000,241.4000000,242.2600000,785620
SBER,1,20201124,100200,242.2600000,242.3700000,241.8300000,241.8500000,475460
SBER,1,20201124,100300,241.9300000,241.9600000,241.5200000,241.5400000,277700
SBER,1,20201124,100400,241.5400000,241.8500000,241.5100000,241.7900000,179070
SBER,1,20201124,100500,241.7900000,241.8600000,241.5200000,241.6900000,373240
SBER,1,20201124,100600,241.6300000,241.8600000,241.5800000,241.8300000,210710
SBER,1,20201124,100700,241.8200000,242.1800000,241.7700000,242.0800000,418550
SBER,1,20201124,100800,242.0900000,242.2000000,241.9500000,241.9500000,251360
SBER,1,20201124,100900,241.9500000,242.1800000,241.8900000,242.0600000,225710
SBER,1,20201124,101000,242.0100000,242.1000000,241.8900000,241.9000000,173210
SBER,1,20201124,101100,241.9100000,242.0900000,241.9100000,242.0300000,125850
SBER,1,20201124,101200,241.9800000,242.0000000,241.7100000,241.7200000,88370
SBER,1,20201124,101300,241.7300000,241.7600000,241.5000000,241.5300000,235610
SBER,1,20201124,101400,241.5000000,241.5300000,241.1700000,241.2000000,246430
SBER,1,20201124,101500,241.2400000,241.4400000,241.2000000,241.2900000,107430
SBER,1,20201124,101600,241.3000000,241.5000000,241.2000000,241.2900000,164930
SBER,1,20201124,101700,241.2400000,241.3100000,241.2200000,241.2900000,64370
SBER,1,20201124,101800,241.2900000,241.8000000,241.2900000,241.6200000,350380
SBER,1,20201124,101900,241.6400000,241.8700000,241.6400000,241.6400000,73770
SBER,1,20201124,102000,241.6600000,241.6800000,241.4600000,241.4600000,152030
SBER,1,20201124,102100,241.5000000,241.6200000,241.5000000,241.5000000,83660
SBER,1,20201124,102200,241.5300000,241.6100000,241.4000000,241.4000000,118440
SBER,1,20201124,102300,241.4100000,241.4900000,241.2700000,241.2700000,23230
SBER,1,20201124,102400,241.2800000,241.3500000,241.2500000,241.2900000,47400
SBER,1,20201124,102500,241.2900000,241.4900000,241.2800000,241.2800000,49210
SBER,1,20201124,102600,241.2800000,241.4100000,240.8700000,240.9300000,382020
SBER,1,20201124,102700,240.8900000,241.1300000,240.8100000,240.8900000,176880
SBER,1,20201124,102800,240.8700000,241.0300000,240.8500000,241.0200000,120580
SBER,1,20201124,102900,241.0200000,241.1400000,240.9400000,241.0000000,94050
SBER,1,20201124,103000,241.0100000,241.0700000,241.0000000,241.0000000,56020
SBER,1,20201124,103100,241.0000000,241.2500000,241.0000000,241.0800000,171140
SBER,1,20201124,103200,241.0800000,241.0800000,240.9300000,241.0100000,67760
SBER,1,20201124,103300,241.0100000,241.0200000,240.8600000,240.9300000,99890
SBER,1,20201124,103400,240.9300000,240.9900000,240.7200000,240.9900000,219540
SBER,1,20201124,103500,240.9900000,240.9900000,240.8500000,240.8600000,51750
SBER,1,20201124,103600,240.8600000,241.0300000,240.8600000,241.0100000,48170
SBER,1,20201124,103700,241.0100000,241.1000000,240.9500000,241.1000000,88480
SBER,1,20201124,103800,241.1000000,241.1100000,241.0000000,241.0800000,99200
SBER,1,20201124,103900,241.0800000,241.3700000,241.0500000,241.3000000,249260
SBER,1,20201124,104000,241.3000000,241.3000000,241.1200000,241.1800000,57620
SBER,1,20201124,104100,241.2000000,241.2800000,241.1300000,241.1900000,28790
SBER,1,20201124,104200,241.1800000,241.2000000,241.1100000,241.1200000,32970
SBER,1,20201124,104300,241.1200000,241.3600000,241.1200000,241.3000000,67780
SBER,1,20201124,104400,241.3200000,241.3600000,241.3200000,241.3400000,43630
SBER,1,20201124,104500,241.3300000,241.4800000,241.3300000,241.3900000,90070
SBER,1,20201124,104600,241.4000000,241.4900000,241.2400000,241.2400000,114390
SBER,1,20201124,104700,241.2900000,241.2900000,241.1400000,241.2300000,242570
SBER,1,20201124,104800,241.2400000,241.2500000,241.0500000,241.0500000,63280
SBER,1,20201124,104900,241.0500000,241.0800000,241.0000000,241.0500000,87790
SBER,1,20201124,105000,241.0200000,241.1400000,240.9600000,241.1300000,81480
SBER,1,20201124,105100,241.0700000,241.2500000,241.0700000,241.2300000,11380
SBER,1,20201124,105200,241.2500000,241.3800000,241.2500000,241.3600000,40870
SBER,1,20201124,105300,241.3600000,241.4000000,241.1800000,241.2400000,28630
SBER,1,20201124,105400,241.2700000,241.2700000,241.1200000,241.1200000,7730
SBER,1,20201124,105500,241.1600000,241.2600000,241.1200000,241.1900000,14470
SBER,1,20201124,105600,241.1800000,241.1800000,241.0000000,241.0500000,259060
SBER,1,20201124,105700,241.0500000,241.0800000,240.9700000,241.0200000,36850
SBER,1,20201124,105800,241.0200000,241.0400000,240.8100000,240.8900000,100880
SBER,1,20201124,105900,240.8900000,240.9700000,240.7000000,240.7300000,81930
SBER,1,20201124,110000,240.7300000,240.7900000,240.5600000,240.5800000,104110
SBER,1,20201124,110100,240.6000000,240.8000000,240.5800000,240.7400000,130810
SBER,1,20201124,110200,240.7900000,241.1600000,240.7900000,241.0900000,236350
SBER,1,20201124,110300,241.1000000,241.1400000,240.7700000,240.9600000,77450
SBER,1,20201124,110400,240.9200000,241.0600000,240.8900000,240.9200000,45290
SBER,1,20201124,110500,240.9000000,240.9900000,240.7300000,240.7800000,96460
SBER,1,20201124,110600,240.7900000,240.8300000,240.6300000,240.6600000,77550
SBER,1,20201124,110700,240.6500000,240.8900000,240.6100000,240.6600000,74670
SBER,1,20201124,110800,240.6200000,241.1900000,240.5600000,241.0300000,165740
SBER,1,20201124,110900,241.0300000,241.2900000,241.0300000,241.0900000,116960
SBER,1,20201124,111000,241.0800000,241.3500000,241.0500000,241.2200000,362420
SBER,1,20201124,111100,241.2700000,241.4800000,241.2200000,241.3700000,169370
SBER,1,20201124,111200,241.3900000,241.5700000,241.3400000,241.3700000,274810
SBER,1,20201124,111300,241.3700000,241.4700000,241.3300000,241.3500000,68220
SBER,1,20201124,111400,241.3600000,241.3700000,241.2000000,241.2400000,76460
SBER,1,20201124,111500,241.2400000,241.2700000,241.1000000,241.1300000,43460
SBER,1,20201124,111600,241.1500000,241.4200000,241.1100000,241.2100000,75080
SBER,1,20201124,111700,241.2100000,241.2400000,241.1400000,241.2000000,25380
SBER,1,20201124,111800,241.1400000,241.1400000,240.9200000,240.9500000,282840
SBER,1,20201124,111900,240.9500000,240.9600000,240.8200000,240.8300000,149080
SBER,1,20201124,112000,240.8300000,241.0500000,240.8200000,240.9500000,96600
SBER,1,20201124,112100,240.9900000,241.1300000,240.6600000,240.6600000,141770
SBER,1,20201124,112200,240.6800000,240.7900000,240.6300000,240.7200000,281060
SBER,1,20201124,112300,240.7600000,240.9200000,240.7200000,240.9200000,100960
SBER,1,20201124,112400,240.9200000,240.9400000,240.7400000,240.8600000,54620
SBER,1,20201124,112500,240.9200000,241.1000000,240.8300000,241.0300000,46730
SBER,1,20201124,112600,241.0300000,241.1100000,240.9500000,240.9500000,40160
SBER,1,20201124,112700,240.9700000,241.0200000,240.7500000,240.8300000,40180
SBER,1,20201124,112800,240.8700000,240.8700000,240.7700000,240.8300000,20410
SBER,1,20201124,112900,240.8300000,240.8400000,240.7500000,240.8200000,35670
SBER,1,20201124,113000,240.8000000,240.9400000,240.7900000,240.8700000,108500
SBER,1,20201124,113100,240.8900000,241.0000000,240.7800000,240.7800000,62290
SBER,1,20201124,113200,240.7800000,240.8000000,240.5600000,240.6100000,206830
SBER,1,20201124,113300,240.6400000,240.9000000,240.6200000,240.8100000,45580
SBER,1,20201124,113400,240.8300000,240.8800000,240.7500000,240.8400000,103080
SBER,1,20201124,113500,240.8700000,240.8700000,240.7600000,240.8100000,57610
SBER,1,20201124,113600,240.8400000,241.0800000,240.8400000,240.9200000,107020
SBER,1,20201124,113700,240.8900000,240.9300000,240.8100000,240.8600000,34770
SBER,1,20201124,113800,240.8800000,240.8800000,240.7600000,240.7700000,30700
SBER,1,20201124,113900,240.7700000,240.7800000,240.6300000,240.6300000,41210
SBER,1,20201124,114000,240.6200000,240.7300000,240.6000000,240.7200000,59440
SBER,1,20201124,114100,240.7200000,240.7200000,240.3400000,240.3600000,427340
SBER,1,20201124,114200,240.3600000,240.4200000,240.3400000,240.4100000,69180
SBER,1,20201124,114300,240.4000000,240.4800000,240.3800000,240.4000000,56610
SBER,1,20201124,114400,240.4100000,240.4500000,240.3700000,240.4300000,45810
SBER,1,20201124,114500,240.4100000,240.4100000,240.3100000,240.3500000,80260
SBER,1,20201124,114600,240.3500000,240.4500000,240.1500000,240.4500000,185860
SBER,1,20201124,114700,240.4600000,240.4600000,240.3600000,240.4100000,44380
SBER,1,20201124,114800,240.4100000,240.4100000,240.2500000,240.3300000,39150
SBER,1,20201124,114900,240.3200000,240.4600000,240.3200000,240.3800000,58790
SBER,1,20201124,115000,240.3500000,240.4200000,240.3500000,240.3900000,36490
SBER,1,20201124,115100,240.3800000,240.4200000,240.2400000,240.3200000,63520
SBER,1,20201124,115200,240.3200000,240.3300000,240.1100000,240.1800000,66990
SBER,1,20201124,115300,240.1500000,240.1500000,239.9500000,239.9800000,521600
SBER,1,20201124,115400,239.9600000,240.0800000,239.9000000,240.0400000,124150
SBER,1,20201124,115500,240.0300000,240.0300000,239.7800000,239.8900000,249980
SBER,1,20201124,115600,239.8700000,240.1700000,239.8500000,240.1400000,144390
SBER,1,20201124,115700,240.0900000,240.1700000,240.0200000,240.1300000,70940
SBER,1,20201124,115800,240.1100000,240.1800000,240.0700000,240.0700000,35280
SBER,1,20201124,115900,240.0700000,240.1100000,240.0000000,240.1100000,23680
SBER,1,20201124,120000,240.0800000,240.0800000,240.0000000,240.0500000,36580
SBER,1,20201124,120100,240.0500000,240.2500000,240.0300000,240.2300000,574940
SBER,1,20201124,120200,240.2400000,240.2400000,239.9000000,239.9700000,100710
SBER,1,20201124,120300,239.9300000,240.0000000,239.7400000,239.9700000,107030
SBER,1,20201124,120400,239.9500000,240.1800000,239.8600000,240.0800000,114170
SBER,1,20201124,120500,240.0200000,240.1400000,240.0100000,240.1400000,34390
SBER,1,20201124,120600,240.1400000,240.1500000,239.5900000,239.5900000,196720
SBER,1,20201124,120700,239.6000000,239.7400000,239.5700000,239.7400000,117200
SBER,1,20201124,120800,239.7600000,239.8700000,239.6900000,239.8700000,57110
SBER,1,20201124,120900,239.8600000,239.9200000,239.8000000,239.8300000,38800
SBER,1,20201124,121000,239.8100000,240.0700000,239.8100000,240.0500000,20680
SBER,1,20201124,121100,240.0300000,240.2500000,240.0300000,240.1900000,55000
SBER,1,20201124,121200,240.2000000,240.2900000,240.1000000,240.2600000,43860
SBER,1,20201124,121300,240.2700000,240.2800000,240.1100000,240.1100000,69890
SBER,1,20201124,121400,240.1300000,240.1300000,239.9600000,240.1000000,80570
SBER,1,20201124,121500,240.1100000,240.1200000,239.9300000,240.0200000,48790
SBER,1,20201124,121600,240.0600000,240.1100000,240.0100000,240.0700000,42670
SBER,1,20201124,121700,240.0800000,240.0800000,239.9300000,240.0000000,103590
SBER,1,20201124,121800,240.0000000,240.0200000,239.9200000,239.9700000,59360
SBER,1,20201124,121900,239.9700000,240.3700000,239.9700000,240.3700000,131310
SBER,1,20201124,122000,240.3600000,240.4800000,240.2300000,240.3000000,81010
SBER,1,20201124,122100,240.2900000,240.4200000,240.2600000,240.4000000,64530
SBER,1,20201124,122200,240.3700000,240.4000000,240.1500000,240.2400000,76690
SBER,1,20201124,122300,240.2300000,240.2300000,240.1700000,240.1800000,38900
SBER,1,20201124,122400,240.1900000,240.2400000,240.1400000,240.2200000,80910
SBER,1,20201124,122500,240.2500000,240.3300000,240.1100000,240.1900000,43570
SBER,1,20201124,122600,240.1500000,240.2600000,240.1100000,240.1500000,40120
SBER,1,20201124,122700,240.1200000,240.1500000,239.8400000,239.9200000,130550
SBER,1,20201124,122800,239.9100000,239.9100000,239.6900000,239.7000000,87710
SBER,1,20201124,122900,239.7400000,239.8400000,239.6800000,239.8400000,29250
SBER,1,20201124,123000,239.8400000,239.8400000,239.7300000,239.7800000,32510
SBER,1,20201124,123100,239.7900000,239.8400000,239.6900000,239.7900000,123690
SBER,1,20201124,123200,239.7900000,239.8500000,239.7600000,239.8300000,6380
SBER,1,20201124,123300,239.8300000,239.8300000,239.7500000,239.7900000,16110
SBER,1,20201124,123400,239.8200000,239.9700000,239.7700000,239.8800000,47750
SBER,1,20201124,123500,239.8800000,239.9600000,239.8800000,239.9400000,21390
SBER,1,20201124,123600,239.9500000,240.0200000,239.8300000,239.9500000,143330
SBER,1,20201124,123700,239.9900000,239.9900000,239.8400000,239.9300000,20320
SBER,1,20201124,123800,239.9300000,240.1300000,239.9300000,240.0700000,41050
SBER,1,20201124,123900,240.0000000,240.0400000,239.9100000,239.9400000,14560
SBER,1,20201124,124000,239.9400000,240.0400000,239.9400000,239.9500000,23830
SBER,1,20201124,124100,239.9900000,240.0200000,239.9300000,239.9800000,56180
SBER,1,20201124,124200,239.9500000,240.1100000,239.9500000,240.1000000,22980
SBER,1,20201124,124300,240.0700000,240.1100000,240.0000000,240.0700000,32970
SBER,1,20201124,124400,240.0700000,240.2900000,240.0600000,240.1100000,50880
SBER,1,20201124,124500,240.0400000,240.0900000,240.0100000,240.0400000,16390
SBER,1,20201124,124600,240.0800000,240.1300000,240.0500000,240.0700000,11110
SBER,1,20201124,124700,240.0500000,240.0500000,239.9100000,239.9100000,51420
SBER,1,20201124,124800,239.9300000,239.9800000,239.8600000,239.8600000,23170
SBER,1,20201124,124900,239.8600000,239.8900000,239.7800000,239.8600000,84970
SBER,1,20201124,125000,239.8600000,239.8600000,239.7100000,239.7800000,41480
SBER,1,20201124,125100,239.7900000,239.9500000,239.7900000,239.9400000,50400
SBER,1,20201124,125200,239.9100000,239.9500000,239.8300000,239.9100000,76040
SBER,1,20201124,125300,239.9100000,239.9600000,239.8000000,239.8000000,22170
SBER,1,20201124,125400,239.8400000,239.8600000,239.7200000,239.8600000,8780
SBER,1,20201124,125500,239.8700000,239.8700000,239.8100000,239.8300000,5940
SBER,1,20201124,125600,239.8000000,239.9600000,239.8000000,239.9400000,24470
SBER,1,20201124,125700,239.9500000,239.9600000,239.8800000,239.9000000,13040
SBER,1,20201124,125800,239.9000000,240.1500000,239.9000000,240.1400000,101970
SBER,1,20201124,125900,240.1500000,240.1900000,240.0700000,240.1100000,28480
SBER,1,20201124,130000,240.1000000,240.1300000,240.0000000,240.0400000,31030
SBER,1,20201124,130100,240.0400000,240.2000000,240.0300000,240.1700000,22800
SBER,1,20201124,130200,240.1700000,240.1700000,240.1100000,240.1700000,15300
SBER,1,20201124,130300,240.1400000,240.2100000,240.0900000,240.1100000,87430
SBER,1,20201124,130400,240.1800000,240.2800000,240.1100000,240.1800000,23640
SBER,1,20201124,130500,240.1800000,240.1800000,240.1300000,240.1700000,21690
SBER,1,20201124,130600,240.1700000,240.1700000,239.9500000,239.9500000,42820
SBER,1,20201124,130700,239.9800000,240.1000000,239.9300000,240.0500000,38360
SBER,1,20201124,130800,240.0700000,240.0700000,239.9900000,239.9900000,16760
SBER,1,20201124,130900,239.9800000,240.0700000,239.9600000,240.0700000,22780
SBER,1,20201124,131000,240.0300000,240.1700000,239.9800000,240.1500000,50320
SBER,1,20201124,131100,240.1400000,240.1400000,239.9700000,240.0000000,20650
SBER,1,20201124,131200,240.0200000,240.0300000,239.8300000,239.8600000,37720
SBER,1,20201124,131300,239.8500000,239.9600000,239.8000000,239.8900000,54400
SBER,1,20201124,131400,239.8700000,239.9400000,239.8000000,239.8800000,14560
SBER,1,20201124,131500,239.8700000,239.9100000,239.8400000,239.8400000,14340
SBER,1,20201124,131600,239.8200000,239.9200000,239.8100000,239.9000000,16810
SBER,1,20201124,131700,239.8900000,239.9300000,239.8200000,239.8600000,26750
SBER,1,20201124,131800,239.8700000,240.0200000,239.7400000,239.9800000,75980
SBER,1,20201124,131900,239.9800000,240.0600000,239.9200000,240.0200000,15190
SBER,1,20201124,132000,240.0200000,240.0500000,240.0200000,240.0300000,6700
SBER,1,20201124,132100,240.0300000,240.1400000,239.9900000,240.1100000,83960
SBER,1,20201124,132200,240.0800000,240.1500000,240.0500000,240.0900000,22440
SBER,1,20201124,132300,240.0900000,240.1000000,240.0500000,240.0500000,6860
SBER,1,20201124,132400,240.0700000,240.1000000,240.0500000,240.0600000,8210
SBER,1,20201124,132500,240.0700000,240.1500000,240.0000000,240.0000000,34640
SBER,1,20201124,132600,240.0000000,240.1200000,239.9400000,240.1200000,15850
SBER,1,20201124,132700,240.0400000,240.2200000,240.0300000,240.1100000,46320
SBER,1,20201124,132800,240.1300000,240.2200000,240.0600000,240.2200000,44120
SBER,1,20201124,132900,240.2200000,240.2500000,240.1000000,240.1200000,12430
SBER,1,20201124,133000,240.1000000,240.1200000,240.0300000,240.1000000,14070
SBER,1,20201124,133100,240.1500000,240.1500000,240.0400000,240.0400000,14050
SBER,1,20201124,133200,240.0900000,240.2400000,240.0600000,240.2200000,25370
SBER,1,20201124,133300,240.2200000,240.2700000,240.1900000,240.2400000,15870
SBER,1,20201124,133400,240.2200000,240.3400000,240.2200000,240.2800000,49690
SBER,1,20201124,133500,240.3400000,240.5400000,240.2800000,240.4000000,136080
SBER,1,20201124,133600,240.3900000,240.5300000,240.3900000,240.5300000,28190
SBER,1,20201124,133700,240.5300000,240.5400000,240.4700000,240.5400000,36240
SBER,1,20201124,133800,240.5400000,240.7300000,240.5400000,240.5900000,89950
SBER,1,20201124,133900,240.5800000,240.9000000,240.5800000,240.7800000,138050
SBER,1,20201124,134000,240.7800000,240.8000000,240.6800000,240.8000000,35800
SBER,1,20201124,134100,240.7900000,240.8200000,240.6000000,240.6000000,52150
